,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,⑨鱼,xnxdx22,24,0,Mohaca,18170685,805433,39060,893729,0,786819,0,10007400,4533087,0,0,0,696357,0,408796,0,0,0,0,0,0,0,0,0,0,2021-02-11
1,⑨鱼,xnxdx22,24,1,Sterl,16217330,0,0,0,0,0,0,0,0,0,13027567,0,0,0,0,3189762,0,0,0,0,0,0,0,0,0,2021-02-11
2,⑨鱼,xnxdx22,24,2,Lojak,15830977,0,3010603,0,0,0,0,0,0,0,9933584,0,0,0,0,2886788,0,0,0,0,0,0,0,0,0,2021-02-11
3,⑨鱼,xnxdx22,24,3,Sterl,3694157,0,0,0,0,0,0,0,0,0,3694071,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2021-02-11
4,⑨鱼,xnxdx22,24,4,Lojak,28378917,511802,11356544,780844,0,556036,551268,499598,647629,0,10449147,0,0,0,2039728,985126,0,0,0,0,0,0,143,973,74,2021-02-11
5,⑨鱼,xnxdx22,24,5,Sterl,14059457,333,778041,1074154,0,661448,998216,447889,277257,0,9822114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
6,⑨鱼,xnxdx22,24,6,Mohaca,8566845,0,1669,0,730431,0,0,4532034,743844,1057934,0,539954,0,454109,506865,0,0,0,0,0,0,0,0,0,0,2021-02-11
7,舞醉剑,rq79w8n,24,0,Mohaca,14079069,2648803,0,0,2549971,0,8880294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
8,舞醉剑,rq79w8n,24,1,Sterl,13151393,0,0,0,0,0,0,0,0,0,2516367,0,0,0,0,8179463,2455562,0,0,0,0,0,0,0,0,2021-02-11
9,舞醉剑,rq79w8n,24,2,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
10,舞醉剑,rq79w8n,24,3,Sterl,20462284,0,2678685,0,0,334548,0,0,0,0,7233977,0,0,7718592,0,2494679,0,0,1801,0,0,0,0,0,0,2021-02-11
11,舞醉剑,rq79w8n,24,4,Lojak,5190641,0,2822552,0,0,0,0,0,2368088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
12,舞醉剑,rq79w8n,24,5,Sterl,21034151,0,2814884,0,0,0,0,0,7299966,0,7708460,3210839,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
13,舞醉剑,rq79w8n,24,6,Mohaca,6068238,0,0,0,0,0,0,0,0,3457463,0,0,0,0,2610774,0,0,0,0,0,0,0,0,0,0,2021-02-11
14,剑圣二次污染,523dqmp,24,0,Mohaca,13202175,0,91225,434522,0,0,0,406207,3046541,3140868,0,0,597211,4903466,582133,0,0,0,0,0,0,0,0,0,0,2021-02-11
15,剑圣二次污染,523dqmp,24,1,Sterl,9930456,0,0,0,0,0,0,2602748,0,0,6759757,567950,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
16,剑圣二次污染,523dqmp,24,2,Lojak,3084684,405208,594176,425959,25458,349585,383350,447948,452996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
17,剑圣二次污染,523dqmp,24,3,Sterl,13304834,44199,3170636,560008,65414,4592295,427854,469240,3406414,0,0,568770,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
18,剑圣二次污染,523dqmp,24,4,Lojak,13060925,7939680,3145932,391934,10676,513821,344392,394773,319713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
19,剑圣二次污染,523dqmp,24,5,Sterl,11692694,0,0,0,0,0,0,0,0,0,10098126,0,0,0,0,866554,728013,0,0,0,0,0,0,0,0,2021-02-11
20,剑圣二次污染,523dqmp,24,6,Mohaca,12977607,0,21220,0,1177321,0,0,0,0,3293150,0,332452,2176504,458454,4553653,496738,468110,0,0,0,0,0,0,0,0,2021-02-11
21,Alex,p7qkn7y,24,0,Mohaca,12335806,2895492,795,325940,7564817,233134,600506,214359,500759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
22,Alex,p7qkn7y,24,1,Sterl,11938860,4632,4660421,0,47986,398932,665635,370911,380621,0,4564059,845659,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
23,Alex,p7qkn7y,24,2,Lojak,12370525,0,7183740,0,0,0,0,0,121942,3523177,0,0,0,240584,487476,546456,266790,0,0,357,0,0,0,0,0,2021-02-11
24,Alex,p7qkn7y,24,3,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
25,Alex,p7qkn7y,24,4,Lojak,22052449,0,7377313,0,1060,0,352625,0,78902,3160598,9566758,237336,0,422487,286240,323359,245767,0,0,0,0,0,0,0,0,2021-02-11
26,Alex,p7qkn7y,24,5,Sterl,2357986,0,0,0,0,0,0,0,0,0,1288836,0,0,0,0,1069150,0,0,0,0,0,0,0,0,0,2021-02-11
27,Alex,p7qkn7y,24,6,Mohaca,12636456,0,29319,0,0,0,0,0,0,2764181,0,328716,366096,592111,523425,3179617,4852987,0,0,0,0,0,0,0,0,2021-02-11
28,yycxx,b65mrx8,24,0,Mohaca,11573389,0,46599,0,0,0,0,362105,0,1217807,0,433342,3245545,1018693,0,4608582,640712,0,0,0,0,0,0,0,0,2021-02-11
29,yycxx,b65mrx8,24,1,Sterl,9181895,0,0,0,0,0,0,0,0,0,9181895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
30,yycxx,b65mrx8,24,2,Lojak,15353907,707909,1719425,381416,38417,255037,435016,5634411,3653645,648875,0,279523,0,673934,926294,0,0,0,0,0,0,0,0,0,0,2021-02-11
31,yycxx,b65mrx8,24,3,Sterl,9089547,0,0,0,0,0,0,0,0,0,9089547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
32,yycxx,b65mrx8,24,4,Lojak,15598643,704825,819010,408387,0,221042,669214,195210,270764,3287160,1782708,0,0,588322,5532857,561620,557443,0,0,74,0,0,0,0,0,2021-02-11
33,yycxx,b65mrx8,24,5,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
34,yycxx,b65mrx8,24,6,Mohaca,12532853,0,134612,0,1159627,4530296,563265,550348,490124,3278378,0,448707,0,948016,429476,0,0,0,0,0,0,0,0,0,0,2021-02-11
35,cong,gmyr876,23,0,Mohaca,8197468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8197440,0,0,0,0,0,27,0,0,0,2021-02-11
36,cong,gmyr876,23,1,Sterl,10198440,0,1778709,0,0,0,0,0,1880904,0,1625292,0,0,0,0,0,4913534,0,0,0,0,0,0,0,0,2021-02-11
37,cong,gmyr876,23,2,Lojak,17174191,11642649,1754862,0,0,0,0,0,3472568,304110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
38,cong,gmyr876,23,3,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
39,cong,gmyr876,23,4,Lojak,12087871,6874652,460822,235964,24554,100352,333543,299138,3522875,235967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
40,cong,gmyr876,23,5,Sterl,11681230,0,0,0,0,0,0,0,0,0,6767834,0,0,0,0,1889940,3023351,0,0,0,0,104,0,0,0,2021-02-11
41,cong,gmyr876,23,6,Mohaca,10511836,5220143,0,0,0,0,0,0,3344248,1947444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
42,雪中悍刀行,2ww84em,18,0,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
43,雪中悍刀行,2ww84em,18,1,Sterl,14416076,44285,3298414,0,21850,555549,522740,496444,579766,0,8347165,549859,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
44,雪中悍刀行,2ww84em,18,2,Lojak,19916716,651451,3858604,536216,0,535575,510973,3890114,299612,5915797,0,0,0,0,0,3718369,0,0,0,0,0,0,0,0,0,2021-02-11
45,雪中悍刀行,2ww84em,18,3,Sterl,3064000,0,0,0,0,0,0,0,0,0,3064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
46,雪中悍刀行,2ww84em,18,4,Lojak,16336227,564962,950068,714795,0,496549,399757,889549,443613,5308767,0,0,0,0,0,3072877,3495286,0,0,0,0,0,0,0,0,2021-02-11
47,雪中悍刀行,2ww84em,18,5,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
48,雪中悍刀行,2ww84em,18,6,Mohaca,15614210,0,22334,0,455448,0,0,0,0,6354417,0,602653,0,320554,540458,6837009,481333,0,0,0,0,0,0,0,0,2021-02-11
49,渡红尘,5288gen,24,0,Mohaca,11195443,0,293,0,0,0,0,0,2784901,6247992,0,0,19756,0,2142499,0,0,0,0,0,0,0,0,0,0,2021-02-11
50,渡红尘,5288gen,24,1,Sterl,6410363,0,0,0,0,0,0,0,0,0,6410363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
51,渡红尘,5288gen,24,2,Lojak,16262396,2347917,5224477,0,35544,0,2525788,0,0,6128667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
52,渡红尘,5288gen,24,3,Sterl,2088584,3784,0,0,0,0,0,0,0,0,2084800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
53,渡红尘,5288gen,24,4,Lojak,21237069,6724154,5713573,0,0,0,0,0,0,6423012,2376328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
54,渡红尘,5288gen,24,5,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
55,渡红尘,5288gen,24,6,Mohaca,10776789,5970703,0,0,18826,0,4787259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
56,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,24,0,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
57,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,24,1,Sterl,11188562,30261,2366114,6770668,8988,934945,618662,319254,139667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
58,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,24,2,Lojak,13480185,8263861,1402190,565894,2586,133263,477663,234398,289479,0,2110848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
59,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,24,3,Sterl,13281757,28329,2363209,0,498,0,4966177,0,286368,0,4095630,0,0,0,278998,1262434,0,0,0,110,0,0,0,0,0,2021-02-11
60,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,24,4,Lojak,7518731,5537789,374679,351259,199,222358,661850,244471,126123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
61,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,24,5,Sterl,10465976,0,0,0,0,0,0,276428,1918214,0,3538265,0,0,0,4733068,0,0,0,0,0,0,0,0,0,0,2021-02-11
62,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,24,6,Mohaca,11487534,6977967,58921,397137,2009938,520255,1065134,237625,220553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
63,Jasbling,6567qp8,24,0,Mohaca,8400152,0,760,336761,0,19158,0,481491,2308045,4374377,0,0,483289,64708,331560,0,0,0,0,0,0,0,0,0,0,2021-02-11
64,Jasbling,6567qp8,24,1,Sterl,12077682,729,1010700,301623,0,379760,602677,4491245,2661052,0,1909231,0,0,720662,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
65,Jasbling,6567qp8,24,2,Lojak,7951073,0,0,0,0,0,0,0,0,614485,6320262,0,0,0,380049,197001,439274,0,0,0,0,0,0,0,0,2021-02-11
66,Jasbling,6567qp8,24,3,Sterl,4120217,0,0,0,0,0,0,0,2217205,0,1903012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11
