,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,⑨鱼,xnxdx22,16,0,Takedar,11172524,1111564,1153634,722675,717103,684938,499012,577136,529959,0,5174567,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
1,⑨鱼,xnxdx22,16,1,Lojak,19117048,0,13197733,0,0,0,0,0,0,0,5919314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
2,⑨鱼,xnxdx22,16,2,Lojak,18059878,722513,9332614,875139,0,742525,668473,0,891640,0,4223496,0,0,0,0,603473,0,0,0,0,0,0,0,0,0,2021-05-01
3,⑨鱼,xnxdx22,16,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
4,⑨鱼,xnxdx22,16,4,Takedar,19122491,1318599,3849446,798637,578129,473531,757527,496021,680665,0,10169932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
5,⑨鱼,xnxdx22,16,5,Lojak,4761344,0,4761344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
6,⑨鱼,xnxdx22,16,6,Jukk,23416814,0,0,0,0,0,0,0,0,0,5650552,811204,890128,785198,1017258,5129244,9133227,0,0,0,0,0,0,0,0,2021-05-01
7,⑨鱼,xnxdx22,16,7,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
8,OSTO,e25yde7,16,0,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
9,OSTO,e25yde7,16,1,Lojak,17996528,0,0,0,0,0,0,0,0,1419135,8089369,2077745,0,1113386,0,3024140,2264945,0,0,0,0,472,0,3638,3694,2021-05-01
10,OSTO,e25yde7,16,2,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
11,OSTO,e25yde7,16,3,Jukk,19048488,1465,0,0,3260016,0,0,0,0,0,2203522,924425,1283750,803290,1012147,1434895,8124975,0,0,0,0,0,0,0,0,2021-05-01
12,OSTO,e25yde7,16,4,Takedar,20712916,7040984,4445250,0,0,0,0,0,0,1372804,446447,1232587,1415159,966423,1001057,1201075,1591127,0,0,0,0,0,0,0,0,2021-05-01
13,OSTO,e25yde7,16,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
14,OSTO,e25yde7,16,6,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
15,OSTO,e25yde7,16,7,Takedar,17510045,0,0,0,3204982,0,0,0,0,1096943,11034677,159156,982402,0,1031883,0,0,0,0,0,0,0,0,0,0,2021-05-01
16,剑圣二次污染,523dqmp,16,0,Takedar,17339750,1866532,5130415,1823078,5498034,432175,419183,593495,443377,0,0,0,671580,0,0,461876,0,0,0,0,0,0,0,0,0,2021-05-01
17,剑圣二次污染,523dqmp,16,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
18,剑圣二次污染,523dqmp,16,2,Lojak,17425444,0,3685606,0,56229,0,0,0,0,7292539,0,2155837,0,1931016,795342,825652,683221,0,0,0,0,0,0,0,0,2021-05-01
19,剑圣二次污染,523dqmp,16,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
20,剑圣二次污染,523dqmp,16,4,Takedar,17921960,0,0,0,0,0,0,0,0,2160404,6205749,642725,1527231,348404,6016665,530434,490266,0,0,0,0,0,79,0,0,2021-05-01
21,剑圣二次污染,523dqmp,16,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
22,剑圣二次污染,523dqmp,16,6,Jukk,17986257,32554,527745,5619210,572015,2051066,651243,5289093,370074,0,0,2873252,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
23,剑圣二次污染,523dqmp,16,7,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
24,Alex,p7qkn7y,16,0,Takedar,17273455,1252768,9984217,800910,698434,206930,327003,3704877,298313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
25,Alex,p7qkn7y,16,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
26,Alex,p7qkn7y,16,2,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
27,Alex,p7qkn7y,16,3,Jukk,16198445,967676,12516708,279118,758646,431015,351141,463614,430523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
28,Alex,p7qkn7y,16,4,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
29,Alex,p7qkn7y,16,5,Lojak,16911232,334835,0,0,410920,0,391366,0,232501,1046114,13064772,838121,0,0,0,539469,53035,0,0,0,0,96,0,0,0,2021-05-01
30,Alex,p7qkn7y,16,6,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
31,Alex,p7qkn7y,16,7,Takedar,16943723,7290727,6923539,444440,339693,275707,376612,425136,867864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
32,yycxx,b65mrx8,16,0,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
33,yycxx,b65mrx8,16,1,Lojak,25497383,0,3027046,1039312,29290,0,1667700,7528741,0,690935,9168830,0,0,677899,0,693501,973900,223,0,0,0,0,0,0,0,2021-05-01
34,yycxx,b65mrx8,16,2,Lojak,7242457,1817698,2955865,0,0,0,782562,0,0,0,0,281098,0,273300,0,669102,462828,0,0,0,0,0,0,0,0,2021-05-01
35,yycxx,b65mrx8,16,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
36,yycxx,b65mrx8,16,4,Takedar,16385396,6673969,4683990,1497162,769333,672823,784360,630799,672956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
37,yycxx,b65mrx8,16,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
38,yycxx,b65mrx8,16,6,Jukk,17098202,0,0,0,0,0,0,0,0,0,1416138,1919411,1253591,7217790,1038203,3486977,766089,0,0,0,0,0,0,0,0,2021-05-01
39,yycxx,b65mrx8,16,7,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
40,风清,7nr6628,18,0,Takedar,14503242,6593457,382417,0,0,102583,0,0,0,2072965,3184893,247240,333331,88873,321730,490573,685176,0,0,0,0,0,0,0,0,2021-05-01
41,风清,7nr6628,18,1,Lojak,7588389,0,0,0,0,0,0,0,0,0,7588389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
42,风清,7nr6628,18,2,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-01
