,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,もふもふ,xnxdx22,16,0,Takedar,15011580,0,2994352,0,0,0,0,0,0,0,3527231,0,0,0,0,8489996,0,0,0,0,0,0,0,0,0,2020-12-14
1,もふもふ,xnxdx22,16,1,Lojak,28938607,6457367,654294,863075,0,454734,533570,555949,514940,5644467,3746434,3541345,0,0,0,0,5972426,0,0,0,0,0,0,0,0,2020-12-14
2,もふもふ,xnxdx22,16,2,Mohaca,19473537,656154,61853,0,813690,518660,559154,4271070,899683,723833,0,105910,582438,412203,687371,711165,8470346,0,0,0,0,0,0,0,0,2020-12-14
3,舞醉剑,rq79w8n,16,0,Takedar,11903630,6729811,0,0,0,0,0,0,0,0,5173818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-14
4,舞醉剑,rq79w8n,16,1,Lojak,24258002,6916366,5328535,0,0,0,0,0,0,2387391,8884763,0,0,0,714236,0,23287,0,0,0,0,0,2369,0,1051,2020-12-14
5,舞醉剑,rq79w8n,16,2,Mohaca,11252488,0,0,0,0,0,0,0,0,0,0,0,4146593,0,0,3701574,3403732,0,0,0,0,0,0,587,0,2020-12-14
6,剑圣二次污染,523dqmp,16,0,Takedar,11717057,678021,2968769,79062,622974,0,563252,2362621,59297,0,0,0,0,4383057,0,0,0,0,0,0,0,0,0,0,0,2020-12-14
7,剑圣二次污染,523dqmp,16,1,Lojak,21095301,507173,3057308,0,61248,64549,73718,717995,6646658,0,9407358,559289,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-14
8,剑圣二次污染,523dqmp,16,2,Mohaca,14409258,457565,17047,426959,623918,362946,405145,699311,3160057,2857150,0,613695,0,547234,4238227,0,0,0,0,0,0,0,0,0,0,2020-12-14
9,雪中悍刀行,2ww84em,14,0,Takedar,11871428,6654337,0,0,0,0,399030,0,0,8749,2358475,0,0,0,980804,0,1468020,0,0,0,0,0,0,0,2009,2020-12-14
10,雪中悍刀行,2ww84em,14,1,Lojak,23640541,4959608,2759491,0,0,497030,373690,3738098,627532,0,7589102,0,0,0,0,3095986,0,0,0,0,0,0,0,0,0,2020-12-14
11,雪中悍刀行,2ww84em,14,2,Mohaca,10536536,692540,97132,496635,485133,392821,346319,342077,232194,0,0,0,0,0,0,7451682,0,0,0,0,0,0,0,0,0,2020-12-14
