,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,もふもふ,xnxdx22,24,0,Jukk,6802625,0,0,0,0,0,0,0,0,0,0,0,0,0,1380457,3757815,1662110,0,0,0,0,0,1836,0,406,2020-11-30
1,もふもふ,xnxdx22,24,1,Jukk,9436090,0,6230313,577325,501492,595431,600410,558084,373033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
2,もふもふ,xnxdx22,24,2,Takedar,16466850,586236,10363021,0,511909,469074,345305,789017,338819,0,3063150,313,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
3,もふもふ,xnxdx22,24,3,Jukk,9066295,0,0,0,0,0,0,0,0,0,126127,0,2873855,0,6064302,0,0,0,1665,0,0,0,345,0,0,2020-11-30
4,もふもふ,xnxdx22,24,4,Takedar,23243591,1941889,10458688,894477,633214,789511,709294,3775130,1048466,0,0,0,0,0,314,2992603,0,0,0,0,0,0,0,0,0,2020-11-30
5,もふもふ,xnxdx22,24,5,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
6,もふもふ,xnxdx22,24,6,Takedar,15795931,31238,7215911,0,0,0,0,2767445,2381684,0,0,787932,654902,0,481412,638019,837354,0,0,0,0,31,0,0,0,2020-11-30
7,もふもふ,xnxdx22,24,7,Jukk,15659754,0,0,0,0,0,0,0,0,0,9604219,0,813810,0,857009,875960,3508754,0,0,0,0,0,0,0,0,2020-11-30
8,Vanhelsing,g9r74w8,24,0,Jukk,12388382,67768,7954720,58032,119783,0,268959,479925,3108138,0,0,0,0,331053,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
9,Vanhelsing,g9r74w8,24,1,Jukk,2288441,0,0,0,0,0,0,0,0,0,0,0,2288441,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
10,Vanhelsing,g9r74w8,24,2,Takedar,18305905,64257,7094551,153241,69626,617393,127154,554663,622145,9002869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
11,Vanhelsing,g9r74w8,24,3,Jukk,2743456,71663,716476,93152,64954,474542,67544,614694,640427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
12,Vanhelsing,g9r74w8,24,4,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
13,Vanhelsing,g9r74w8,24,5,Terro,12513121,0,0,0,0,0,0,0,0,2358342,7822366,0,0,0,0,0,2332413,0,0,0,0,0,0,0,0,2020-11-30
14,Vanhelsing,g9r74w8,24,6,Takedar,12933370,113466,8470490,61767,51884,0,107475,579732,549255,0,0,0,0,2999297,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
15,Vanhelsing,g9r74w8,24,7,Jukk,12130037,100075,3001020,0,86443,0,40116,0,525352,0,4495749,421247,0,497141,0,2962891,0,0,0,0,0,0,0,0,0,2020-11-30
16,雪中悍刀行,2ww84em,23,0,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
17,雪中悍刀行,2ww84em,23,1,Jukk,12474904,0,6969034,470122,499744,249100,206067,457258,3623577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
18,雪中悍刀行,2ww84em,23,2,Takedar,9808080,7032517,0,0,0,0,0,0,0,0,1173897,0,101707,0,0,0,1494733,0,5115,0,0,0,0,0,110,2020-11-30
19,雪中悍刀行,2ww84em,23,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
20,雪中悍刀行,2ww84em,23,4,Takedar,15892845,4760415,2876310,500990,381278,164910,334800,279985,3448615,3145133,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,2020-11-30
21,雪中悍刀行,2ww84em,23,5,Terro,9813880,0,4405605,469241,0,219363,585398,3542054,539711,0,0,0,0,0,0,52505,0,0,0,0,0,0,0,0,0,2020-11-30
22,雪中悍刀行,2ww84em,23,6,Takedar,6935862,0,0,0,0,0,0,0,0,6935140,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,2020-11-30
23,雪中悍刀行,2ww84em,23,7,Jukk,17305495,0,715527,0,510152,472310,249104,3676561,262911,0,0,0,947610,0,826163,5250105,4394585,0,0,0,0,0,0,463,0,2020-11-30
24,剑圣二次污染,523dqmp,24,0,Jukk,10671649,0,2487369,235467,460361,0,3861991,270656,3051211,0,0,0,0,304591,0,0,0,0,0,0,0,0,0,0,0,2020-11-30
