,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,@_@,2nkxm92,15,0,Takedar,22807746,7710889,262204,305338,373808,350171,0,0,0,7404977,2418335,0,0,0,0,393616,3588403,0,0,0,0,0,0,0,0,2020-11-21
1,@_@,2nkxm92,15,1,Lojak,14518955,0,2506367,0,0,0,0,0,3458926,5092511,0,0,0,0,0,3461149,0,0,0,0,0,0,0,0,0,2020-11-21
2,@_@,2nkxm92,15,2,Mohaca,13275497,2270602,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,11003366,0,0,0,0,0,0,0,0,2020-11-21
3,wh,ng64n3n,16,0,Takedar,23933134,444527,2681078,411610,6007063,274363,0,1304440,0,1127668,3551175,6979726,0,0,556329,0,595150,0,0,0,0,0,0,0,0,2020-11-21
4,wh,ng64n3n,16,1,Lojak,10144678,0,0,0,0,0,0,0,0,0,7231841,0,0,0,0,2912837,0,0,0,0,0,0,0,0,0,2020-11-21
5,wh,ng64n3n,16,2,Mohaca,15441561,404723,25535,328935,784675,394791,749351,6874776,835902,2714488,0,413357,0,399301,0,1515722,0,0,0,0,0,0,0,0,0,2020-11-21
6,もふもふ,xnxdx22,12,0,Takedar,15080735,676481,5919493,474431,486214,491451,0,635309,230532,0,0,0,0,2673808,311,3468307,24393,0,0,0,0,0,0,0,0,2020-11-21
7,もふもふ,xnxdx22,12,1,Lojak,22181411,2205836,1234672,1599431,0,0,0,6161664,1138498,0,6871579,2969728,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
8,もふもふ,xnxdx22,12,2,Mohaca,9131425,6233158,53218,462031,393257,737500,447857,470537,333864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
9,Vanhelsing,g9r74w8,16,0,Takedar,22655977,48581,7131264,563117,89927,390603,0,420393,2675301,2341599,6715227,2242748,0,0,37211,0,0,0,0,0,0,0,0,0,0,2020-11-21
10,Vanhelsing,g9r74w8,16,1,Lojak,10966431,0,6808153,0,0,0,0,0,0,1974994,0,0,0,0,0,0,2183283,0,0,0,0,0,0,0,0,2020-11-21
11,Vanhelsing,g9r74w8,16,2,Mohaca,11347634,0,0,0,0,0,0,2401206,0,5960843,0,0,0,2985585,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
12,舞醉剑,rq79w8n,16,0,Takedar,21745183,3167661,2649631,338643,90325,310912,3883959,246496,284860,4250844,2355975,405287,3759804,0,0,0,0,0,0,778,0,0,0,0,0,2020-11-21
13,舞醉剑,rq79w8n,16,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
14,舞醉剑,rq79w8n,16,2,Mohaca,22818187,2210955,0,2953129,0,6348543,0,0,0,6489894,0,2803682,0,2011981,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
15,剑圣二次污染,523dqmp,16,0,Takedar,10449705,3878680,2476449,370146,9643,438732,25831,380427,2869794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
16,剑圣二次污染,523dqmp,16,1,Lojak,19571062,386496,2468192,370734,0,323056,3710134,385632,2980513,0,8946302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
17,剑圣二次污染,523dqmp,16,2,Mohaca,12706279,2147697,0,0,0,0,0,0,0,0,0,0,0,0,0,5991167,4567414,0,0,0,0,0,0,0,0,2020-11-21
18,cong,gmyr876,16,0,Takedar,10039675,0,0,0,0,0,0,0,0,5757453,1508797,251,0,2772946,0,0,0,0,0,0,0,0,0,201,25,2020-11-21
19,cong,gmyr876,16,1,Lojak,13619231,6389700,406909,191663,212929,215067,0,181542,3222287,0,2799129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
20,cong,gmyr876,16,2,Mohaca,17409876,5692548,0,0,0,0,0,0,1739613,0,0,0,0,0,2455370,0,7522344,0,0,0,0,0,0,0,0,2020-11-21
21,幸运超人,y9dge4n,16,0,Takedar,9498590,2482854,1721358,0,0,0,0,0,0,5175396,0,0,0,0,0,118981,0,0,0,0,0,0,0,0,0,2020-11-21
22,幸运超人,y9dge4n,16,1,Lojak,19290426,5773330,1916423,0,0,0,0,1896094,0,2403985,5319501,0,0,0,0,1981089,0,0,0,0,0,0,0,0,0,2020-11-21
23,幸运超人,y9dge4n,16,2,Mohaca,9396574,0,0,0,0,0,0,0,0,0,0,0,2760901,0,817820,5817339,513,0,0,0,0,0,0,0,0,2020-11-21
24,雪中悍刀行,2ww84em,12,0,Takedar,11890028,332139,497533,724123,416123,330254,0,0,0,4356077,2229998,0,0,2654961,0,348484,0,0,0,0,0,0,27,303,0,2020-11-21
25,雪中悍刀行,2ww84em,12,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
26,雪中悍刀行,2ww84em,12,2,Mohaca,24957055,7181917,474322,0,644044,0,357648,301027,3677284,0,0,0,0,0,2279180,1172770,8868859,0,0,0,0,0,0,0,0,2020-11-21
27,yycxx,b65mrx8,16,0,Takedar,9013203,291062,352724,300650,1041785,304532,6276055,231960,214432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
28,yycxx,b65mrx8,16,1,Lojak,18370962,390931,1397548,173345,1320988,285290,6346564,2545390,194337,487018,0,0,0,0,0,906465,4323082,0,0,0,0,0,0,0,0,2020-11-21
29,yycxx,b65mrx8,16,2,Mohaca,9395287,0,61903,0,0,0,0,0,0,874237,0,1920445,2074153,0,3830209,331397,302578,145,0,217,0,0,0,0,0,2020-11-21
30,断吴恒,d234wb5,16,0,Takedar,8542972,5678522,2864449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
31,断吴恒,d234wb5,16,1,Lojak,18326759,4956489,8391981,0,0,0,0,0,0,1786017,3192271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
32,断吴恒,d234wb5,16,2,Mohaca,7910345,0,0,0,0,0,0,0,0,0,0,0,7455412,0,454623,0,0,0,0,0,309,0,0,0,0,2020-11-21
33,Liquid,6r922bx,15,0,Takedar,8557118,0,0,0,203063,0,0,0,0,5602737,407938,1419677,42202,881328,0,0,0,0,0,0,0,0,169,0,0,2020-11-21
34,Liquid,6r922bx,15,1,Lojak,16992388,347175,2218482,3719697,0,0,0,150214,377471,0,5892292,0,2021300,2260347,0,0,0,0,0,0,5359,0,48,0,0,2020-11-21
35,Liquid,6r922bx,15,2,Mohaca,9024435,0,4387,0,4141364,0,674716,591134,539125,2314860,0,244811,0,245449,0,268585,0,0,0,0,0,0,0,0,0,2020-11-21
36,迪奥斯先生,p2dbk3,15,0,Takedar,8933088,0,0,0,0,0,0,0,0,7307028,1626060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
37,迪奥斯先生,p2dbk3,15,1,Lojak,8538379,5109907,1623403,0,0,0,0,0,0,0,0,0,0,1805069,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
38,迪奥斯先生,p2dbk3,15,2,Mohaca,16037425,5455909,1013,1194544,0,609044,0,0,0,0,0,0,391061,0,239434,7879491,266900,0,0,0,0,25,0,0,0,2020-11-21
39,Jasbling,6567qp8,16,0,Takedar,7976780,2040696,322447,458849,516453,3271442,446247,478624,442019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
40,Jasbling,6567qp8,16,1,Lojak,8283878,1763760,2202115,306257,11589,3290335,286363,328138,95318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
41,Jasbling,6567qp8,16,2,Mohaca,16377804,2276608,24156,0,1136641,0,3931719,674349,2138057,2164943,0,498168,0,3533160,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
42,三千剑气开天门,mng2634,12,0,Takedar,10500209,0,2021043,0,3298,0,0,3850279,2582838,0,0,0,0,0,2042748,0,0,0,0,0,0,0,0,0,0,2020-11-21
43,三千剑气开天门,mng2634,12,1,Lojak,22124135,0,4416749,0,1026123,0,1502210,2688862,0,0,0,0,0,0,6183236,94474,6212477,0,0,0,0,0,0,0,0,2020-11-21
44,三千剑气开天门,mng2634,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
45,YaoLiang,k89y65p,12,0,Takedar,21011783,1861288,2095150,0,0,0,0,5993373,0,5955157,2047505,0,2687562,0,0,371745,0,0,0,0,0,0,0,0,0,2020-11-21
46,YaoLiang,k89y65p,12,1,Lojak,10854213,0,0,0,1881616,0,0,0,0,0,2015703,0,0,0,0,6956892,0,0,0,0,0,0,0,0,0,2020-11-21
47,YaoLiang,k89y65p,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
48,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,0,Takedar,9320451,511463,166296,4427161,442431,483444,0,0,0,0,1764169,0,0,0,0,1525484,0,0,0,0,0,0,0,0,0,2020-11-21
49,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,1,Lojak,14048089,770971,984553,537318,3026915,0,0,269707,470133,0,7463747,0,0,524033,0,0,0,623,0,0,0,0,85,0,0,2020-11-21
50,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,2,Mohaca,8461541,0,44885,0,924281,0,951156,0,277644,4923372,0,428534,555211,122106,0,234348,0,0,0,0,0,0,0,0,0,2020-11-21
51,随遇而安,p7k86mx,12,0,Takedar,9390301,481666,4415825,250687,299137,236441,0,0,0,0,0,0,0,0,0,3573816,132726,0,0,0,0,0,0,0,0,2020-11-21
52,随遇而安,p7k86mx,12,1,Lojak,12437135,0,7950323,0,0,0,0,0,1882002,0,2604809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
53,随遇而安,p7k86mx,12,2,Mohaca,9295005,339667,54109,4613659,483741,369381,299994,2746272,388178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
54,渡红尘,5288gen,16,0,Takedar,15106554,2013139,1861785,0,1329,0,0,0,2191396,1817904,5197124,0,0,0,2023874,0,0,0,0,0,0,0,0,0,0,2020-11-21
55,渡红尘,5288gen,16,1,Lojak,8274316,0,4208690,0,0,0,0,0,0,1969403,0,0,0,0,0,0,2096222,0,0,0,0,0,0,0,0,2020-11-21
56,渡红尘,5288gen,16,2,Mohaca,7362350,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,7361936,0,0,0,0,0,0,0,0,2020-11-21
57,老炳,r5948nw,15,0,Takedar,7527072,3182443,398042,217457,155018,100393,0,1782212,224271,0,1380358,0,0,0,86873,0,0,0,0,0,0,0,0,0,0,2020-11-21
58,老炳,r5948nw,15,1,Lojak,9656123,383333,1725402,325347,625,180183,0,4909354,152828,0,1801457,0,0,0,177591,0,0,0,0,0,0,0,0,0,0,2020-11-21
59,老炳,r5948nw,15,2,Mohaca,13003504,3136647,26133,318979,290784,292148,524053,2031494,2113120,3154654,0,261301,311582,265768,0,276836,0,0,0,0,0,0,0,0,0,2020-11-21
60,Angela,ny32m8q,16,0,Takedar,10577789,0,0,0,1989280,0,0,0,0,3268335,3574051,179904,0,1566193,0,0,0,0,0,0,0,0,23,0,0,2020-11-21
61,Angela,ny32m8q,16,1,Lojak,4200649,0,51717,0,0,0,0,1983416,1120366,0,0,0,0,0,0,0,1045125,0,0,0,0,0,23,0,0,2020-11-21
62,Angela,ny32m8q,16,2,Mohaca,15016790,2036560,71787,4153338,0,1016738,0,156084,0,1417849,0,111923,5945989,0,106518,0,0,0,0,0,0,0,0,0,0,2020-11-21
63,gegeeey,b6667p5,12,0,Takedar,9651307,0,0,974806,0,0,0,0,0,1831211,1965362,152288,0,1379565,0,3348072,0,0,0,0,0,0,0,0,0,2020-11-21
64,gegeeey,b6667p5,12,1,Lojak,11968111,1910488,5087256,0,0,0,0,189687,1896437,0,2426378,0,0,455915,0,0,0,0,0,0,0,1947,0,0,0,2020-11-21
65,gegeeey,b6667p5,12,2,Mohaca,8035939,0,0,0,0,0,0,4612044,0,0,0,3423105,0,789,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
66,pater,b2rmkk3,12,0,Takedar,19476136,5878772,2400135,0,0,0,0,0,0,0,9661542,0,0,0,0,0,1535686,0,0,0,0,0,0,0,0,2020-11-21
67,pater,b2rmkk3,12,1,Lojak,10160639,0,244,0,0,0,0,0,0,6000088,0,0,0,0,0,203040,3954997,0,0,0,0,0,0,0,2268,2020-11-21
68,pater,b2rmkk3,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
69,Kя,ygyqqb7,12,0,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
70,Kя,ygyqqb7,12,1,Lojak,9882667,5915313,2085526,0,0,0,0,0,0,0,0,1881828,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
71,Kя,ygyqqb7,12,2,Mohaca,19353174,1696174,0,0,0,0,0,0,3245693,14111370,0,0,0,0,0,0,299936,0,0,0,0,0,0,0,0,2020-11-21
72,RiNK,52ymnnk,16,0,Takedar,13800738,65894,132303,126034,80372,112549,0,124324,0,2878015,3069884,0,997329,0,2657444,0,3553427,275,0,0,2468,0,413,0,0,2020-11-21
73,RiNK,52ymnnk,16,1,Lojak,7332987,0,1491737,0,0,0,0,0,0,3920820,0,0,0,0,0,0,1920405,0,0,22,0,0,0,0,0,2020-11-21
74,RiNK,52ymnnk,16,2,Mohaca,7281524,0,212708,0,0,0,0,0,0,0,0,0,0,0,0,4852722,2216093,0,0,0,0,0,0,0,0,2020-11-21
75,Doroshi,qq52rrr,16,0,Takedar,13213877,0,4069170,1453778,11589,330909,0,0,0,1384592,1223723,1550963,2656727,112320,0,420081,0,0,0,0,0,0,19,0,0,2020-11-21
76,Doroshi,qq52rrr,16,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
77,Doroshi,qq52rrr,16,2,Mohaca,14437422,1372548,104259,0,645619,0,1173673,1691963,7230415,1355633,0,103908,550526,131776,0,77098,0,0,0,0,0,0,0,0,0,2020-11-21
78,Alex,p7qkn7y,12,0,Takedar,8716118,0,2694691,0,0,0,0,0,0,3938345,2083082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
79,Alex,p7qkn7y,12,1,Lojak,9035087,1969302,7036696,29088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
80,Alex,p7qkn7y,12,2,Mohaca,9369007,1927661,0,0,0,0,0,0,0,0,0,6488205,0,953140,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
81,咸鱼没啥好想的,p7dygdn,12,0,Takedar,8414720,0,0,0,0,0,0,0,0,349315,442027,1279381,3497839,2844649,0,0,0,0,0,0,0,1483,23,0,0,2020-11-21
82,咸鱼没啥好想的,p7dygdn,12,1,Lojak,8339051,0,491930,0,62829,0,0,490982,2145848,3194558,0,1952806,0,0,0,0,0,0,0,0,0,94,0,0,0,2020-11-21
83,咸鱼没啥好想的,p7dygdn,12,2,Mohaca,9493213,259089,25287,0,698165,4486471,518514,746646,2106195,0,0,652843,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
84,JZXJ,x67y9yq,13,0,Takedar,8024915,4424315,1644025,0,0,0,0,0,0,0,0,0,0,0,0,1956574,0,0,0,0,0,0,0,0,0,2020-11-21
85,JZXJ,x67y9yq,13,1,Lojak,10807338,3337462,1691125,0,0,0,0,0,0,2015313,1466146,2110576,0,0,0,185784,0,929,0,0,0,0,0,0,0,2020-11-21
86,JZXJ,x67y9yq,13,2,Mohaca,7101946,2871656,0,959880,0,0,0,0,0,0,0,1146276,0,0,0,312010,1812122,0,0,0,0,0,0,0,0,2020-11-21
87,狗蛋ღ,yg8x58q,13,0,Takedar,11564554,0,1515563,260700,258513,177233,0,0,0,9182123,0,0,0,0,0,170378,0,0,0,0,0,0,20,0,20,2020-11-21
88,狗蛋ღ,yg8x58q,13,1,Lojak,7933494,0,0,3058094,0,0,0,0,0,0,4875358,0,0,0,0,0,0,41,0,0,0,0,0,0,0,2020-11-21
89,狗蛋ღ,yg8x58q,13,2,Mohaca,5725099,3146421,0,0,0,0,0,0,0,0,0,0,0,0,0,2578678,0,0,0,0,0,0,0,0,0,2020-11-21
90,书生学院,r5xpnx5,12,0,Takedar,8182431,1604691,1574398,0,0,0,0,0,5003341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
91,书生学院,r5xpnx5,12,1,Lojak,17005299,0,1585020,236,0,3797412,0,1283,0,0,6479840,0,2314164,2826823,0,0,0,0,0,0,0,0,518,0,0,2020-11-21
92,书生学院,r5xpnx5,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
93,枫清芸淡,gybwkyk,14,0,Takedar,8982560,0,4170230,90232,0,1320594,0,0,0,3152631,0,0,0,239220,0,9650,0,0,0,0,0,0,0,0,0,2020-11-21
94,枫清芸淡,gybwkyk,14,1,Lojak,1598950,0,1598950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
95,枫清芸淡,gybwkyk,14,2,Mohaca,13559746,1531232,1858,0,0,1412799,0,455799,0,1577472,0,16977,0,5427620,3134441,1544,0,0,0,0,0,0,0,0,0,2020-11-21
96,(｡ì _ í｡),ybkw92q,16,0,Takedar,11413184,2352346,1011242,145130,1576062,129637,0,138382,0,3109863,1029177,0,1483531,0,237934,0,198914,0,0,0,0,0,961,0,0,2020-11-21
97,(｡ì _ í｡),ybkw92q,16,1,Lojak,6212229,0,1131900,0,0,0,0,0,0,3409536,0,0,0,0,0,1670791,0,0,0,0,0,0,0,0,0,2020-11-21
98,(｡ì _ í｡),ybkw92q,16,2,Mohaca,6079209,0,42419,0,0,0,1898830,0,145268,3362635,0,150886,101802,220994,0,156372,0,0,0,0,0,0,0,0,0,2020-11-21
99,Sam,5r33qw5,16,0,Takedar,5724842,0,1123250,0,14507,0,3919476,0,0,0,0,0,0,0,667608,0,0,0,0,0,0,0,0,0,0,2020-11-21
100,Sam,5r33qw5,16,1,Lojak,11820770,0,1160565,0,217,0,0,0,0,5653671,0,0,0,0,5006316,0,0,0,0,0,0,0,0,0,0,2020-11-21
101,Sam,5r33qw5,16,2,Mohaca,6011715,0,2479,0,0,0,0,0,0,0,0,0,0,0,4703316,0,1305840,0,0,0,78,0,0,0,0,2020-11-21
102,超人会发光,k99yewn,8,0,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
103,超人会发光,k99yewn,8,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
104,超人会发光,k99yewn,8,2,Mohaca,23213912,6588836,64922,0,338874,0,4561509,2772948,2749473,527808,0,1065670,592947,1040230,2455036,455653,0,0,0,0,0,0,0,0,0,2020-11-21
105,莫日咸菜菜鱼,byk4pmq,15,0,Takedar,6226180,532,3625710,199249,160039,181148,0,180725,0,0,396017,0,0,0,0,0,1482757,0,0,0,0,0,0,0,0,2020-11-21
106,莫日咸菜菜鱼,byk4pmq,15,1,Lojak,10824432,0,3001227,272293,557964,210587,254723,269621,1563708,4649,3759561,0,0,0,0,929902,0,0,0,0,0,0,0,195,0,2020-11-21
107,莫日咸菜菜鱼,byk4pmq,15,2,Mohaca,5754653,151363,283,0,183816,0,274716,215202,201912,0,0,203381,3183521,133573,101455,0,1105425,0,0,0,0,0,0,0,0,2020-11-21
108,大风车吱呀吱,qq3k69r,16,0,Takedar,10273841,1964726,1077613,0,0,0,0,1134436,0,2009163,2272031,914763,0,0,901106,0,0,0,0,0,0,0,0,0,0,2020-11-21
109,大风车吱呀吱,qq3k69r,16,1,Lojak,5712059,0,2479732,0,0,0,0,0,0,3232326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
110,大风车吱呀吱,qq3k69r,16,2,Mohaca,5331931,0,0,0,0,0,0,1306893,0,3110349,0,1946,0,912742,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
111,冲冲冲,qk53q63,12,0,Takedar,6681692,4112356,375644,363689,0,251340,0,0,0,0,0,0,0,0,0,1578661,0,0,0,0,0,0,0,0,0,2020-11-21
112,冲冲冲,qk53q63,12,1,Lojak,12575666,2575477,210746,350526,432153,498791,0,2215457,545776,3848616,0,0,0,0,263520,1634599,0,0,0,0,0,0,0,0,0,2020-11-21
113,冲冲冲,qk53q63,12,2,Mohaca,1658478,15219,0,0,289298,0,267572,222083,289578,0,0,280258,0,294467,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
114,王洋,459k745,16,0,Takedar,4937989,2782351,3926,0,327663,0,263931,128913,1431202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
115,王洋,459k745,16,1,Lojak,10420332,3950557,796462,234897,1121853,0,0,295612,240014,3250143,0,0,0,425151,0,105639,0,0,0,0,0,0,0,0,0,2020-11-21
116,王洋,459k745,16,2,Mohaca,4828867,0,426,0,0,0,0,0,0,0,0,0,759979,0,2472422,1175282,420453,0,0,0,302,0,0,0,0,2020-11-21
117,剑指苍穹,d55nkr9,16,0,Takedar,7185865,1687209,143146,149923,141109,164248,0,965426,0,1580841,1118227,0,0,0,254954,0,980778,0,0,0,0,0,0,0,0,2020-11-21
118,剑指苍穹,d55nkr9,16,1,Lojak,6287772,0,1112071,187188,0,194564,0,216915,1155322,1780634,1155733,0,0,0,390824,94516,0,0,0,0,0,0,0,0,0,2020-11-21
119,剑指苍穹,d55nkr9,16,2,Mohaca,5427748,147308,132,140495,144170,156705,173298,192054,157537,0,0,0,276882,0,1968391,1816553,254215,0,0,0,0,0,0,0,0,2020-11-21
120,.……,3239p74,12,0,Takedar,6111487,1394856,125651,243233,158602,2615817,0,0,0,0,0,0,0,0,0,60700,1511770,0,0,0,0,0,853,0,0,2020-11-21
121,.……,3239p74,12,1,Lojak,12574162,1466808,3433409,235237,150607,0,0,273419,105637,0,1094188,0,0,2489323,0,860646,2464400,0,0,0,0,0,482,0,0,2020-11-21
122,.……,3239p74,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
123,Hts,87ee6rw,9,0,Takedar,7801640,0,1516634,1536826,0,0,309492,0,0,0,0,0,0,0,4438686,0,0,0,0,0,0,0,0,0,0,2020-11-21
124,Hts,87ee6rw,9,1,Lojak,5731933,0,0,0,0,1533677,0,2054,0,0,4196201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
125,Hts,87ee6rw,9,2,Mohaca,5151528,0,0,0,3568174,0,0,1583354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21
