,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,もふもふ,xnxdx22,24,0,Lojak,3574011,0,0,0,0,0,0,0,0,0,3574011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-08
1,もふもふ,xnxdx22,24,1,Lojak,12895818,440862,10229858,479199,0,370125,520190,404026,451555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-08
2,もふもふ,xnxdx22,24,2,Takedar,19511553,0,0,0,0,0,0,0,3164531,3262815,13076377,0,0,0,0,0,0,0,7829,0,0,0,0,0,0,2020-12-08
3,もふもふ,xnxdx22,24,3,Takedar,12961426,771661,6828987,369198,360971,179280,417714,371087,369156,0,3293367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-08
4,もふもふ,xnxdx22,24,4,Lojak,12881502,0,0,519182,0,0,154753,0,0,6161461,504986,3679720,0,572330,355899,564064,369102,0,0,0,0,0,0,0,0,2020-12-08
5,もふもふ,xnxdx22,24,5,Takedar,8505825,0,3306425,0,0,0,0,0,0,5198378,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,2020-12-08
6,もふもふ,xnxdx22,24,6,Lojak,12238754,0,9178055,0,0,15108,313,0,0,0,0,0,0,0,0,2686300,358117,0,0,0,0,0,0,859,0,2020-12-08
7,もふもふ,xnxdx22,24,7,Jukk,15153048,0,0,0,0,0,0,1440546,1420791,0,0,0,0,5497415,0,2907790,3886505,0,0,0,0,0,0,0,0,2020-12-08
8,wh,ng64n3n,24,0,Lojak,12906126,449878,3005844,384090,0,397034,4719233,397620,3552423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-08
9,wh,ng64n3n,24,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-08
10,wh,ng64n3n,24,2,Takedar,23865100,0,0,0,986953,0,0,0,0,6179288,941247,0,596310,0,7246219,3042886,4869354,0,293,0,0,0,2132,0,412,2020-12-08
