,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,もふもふ,xnxdx22,24,0,Takedar,16809606,0,0,0,0,0,0,0,0,0,12752217,0,0,0,0,0,4057193,0,195,0,0,0,0,0,0,2021-01-05
1,もふもふ,xnxdx22,24,1,Takedar,17416547,0,0,0,0,0,0,0,0,3384524,14032023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
2,もふもふ,xnxdx22,24,2,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
3,もふもふ,xnxdx22,24,3,Jukk,17449783,0,938702,636510,378451,457232,509797,374846,504794,0,0,0,0,0,0,7549334,6100113,0,0,0,0,0,0,0,0,2021-01-05
4,もふもふ,xnxdx22,24,4,Jukk,13377484,0,0,0,0,0,0,0,0,0,0,0,165444,0,0,0,13211046,0,0,0,993,0,0,0,0,2021-01-05
5,もふもふ,xnxdx22,24,5,Terro,3910576,0,480378,0,0,0,924861,524166,540967,0,0,848949,0,591252,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
6,もふもふ,xnxdx22,24,6,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
7,もふもふ,xnxdx22,24,7,Takedar,34457803,1044925,3836496,390633,368206,355242,4100408,333943,473228,10769469,2071205,0,4708018,0,0,0,6005795,0,0,0,228,0,0,0,0,2021-01-05
8,剑圣二次污染,523dqmp,24,0,Takedar,12350289,455695,2923572,0,358664,218174,495573,426682,2695949,0,0,762682,0,0,0,4013292,0,0,0,0,0,0,0,0,0,2021-01-05
9,剑圣二次污染,523dqmp,24,1,Takedar,12209546,0,4728014,0,2770197,0,0,0,0,2996218,0,0,1715115,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
10,剑圣二次污染,523dqmp,24,2,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
11,剑圣二次污染,523dqmp,24,3,Jukk,12406941,34345,2755624,376823,479237,2543571,345426,2994346,352273,0,0,573440,0,1951852,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
12,剑圣二次污染,523dqmp,24,4,Jukk,9435485,0,0,0,0,0,0,0,6428865,0,2753797,0,252822,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
13,剑圣二次污染,523dqmp,24,5,Terro,2945764,31690,576000,0,31404,258463,282849,602961,533783,0,0,564964,0,63646,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
14,剑圣二次污染,523dqmp,24,6,Terro,9424543,10378,483765,603127,20936,535340,3978559,438933,442323,0,2372641,0,0,0,538536,0,0,0,0,0,0,0,0,0,0,2021-01-05
15,剑圣二次污染,523dqmp,24,7,Takedar,15525174,2400219,0,497310,0,0,0,2864614,0,3057720,3083125,3622182,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
16,舞醉剑,rq79w8n,20,0,Takedar,12686507,558898,3089000,0,0,0,854974,0,392446,0,0,0,547512,538226,6705097,0,0,0,0,29,0,291,0,29,0,2021-01-05
17,舞醉剑,rq79w8n,20,1,Takedar,2911453,0,0,0,0,0,0,0,0,2911453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
18,舞醉剑,rq79w8n,20,2,Terro,9186235,80607,4709736,0,0,0,4395890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
19,舞醉剑,rq79w8n,20,3,Jukk,12789283,0,2576025,0,0,0,4587154,0,0,0,0,966198,0,4659905,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
20,舞醉剑,rq79w8n,20,4,Jukk,10604486,0,0,0,0,0,0,0,0,0,238838,2788351,4844749,0,0,0,2725025,0,0,7521,0,0,0,0,0,2021-01-05
21,舞醉剑,rq79w8n,20,5,Terro,2362884,0,2362884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
22,舞醉剑,rq79w8n,20,6,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
23,舞醉剑,rq79w8n,20,7,Takedar,12530680,0,7052057,0,0,2201244,0,0,0,0,0,0,0,0,3277378,0,0,0,0,0,0,0,0,0,0,2021-01-05
24,cong,gmyr876,24,0,Takedar,8755892,1082801,0,0,0,0,0,0,0,2581676,0,0,0,0,0,0,5090903,0,114,0,0,0,52,26,316,2021-01-05
25,cong,gmyr876,24,1,Takedar,1756211,239283,422138,0,272738,0,179170,305566,211424,0,0,0,0,125888,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
26,cong,gmyr876,24,2,Terro,9293975,0,5326189,0,0,0,0,0,2367332,0,0,0,0,1600454,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
27,cong,gmyr876,24,3,Jukk,11177183,0,0,0,0,0,0,0,5012011,0,1676568,0,0,0,0,0,4488603,0,0,0,0,0,0,0,0,2021-01-05
28,cong,gmyr876,24,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
29,cong,gmyr876,24,5,Terro,9987041,0,4803067,0,0,248224,284429,301627,2624149,0,0,1725542,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
30,cong,gmyr876,24,6,Terro,7913214,0,0,0,0,0,0,0,0,0,4094272,0,0,0,0,0,3818942,0,0,0,0,0,0,0,0,2021-01-05
31,cong,gmyr876,24,7,Takedar,12607627,3533327,0,0,0,0,0,0,0,4135160,3139981,0,1799158,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
32,yycxx,b65mrx8,24,0,Takedar,10520848,452479,438692,1518640,269199,2019549,166921,170433,299937,0,0,5184993,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
33,yycxx,b65mrx8,24,1,Takedar,10599426,360766,636072,0,2072993,0,4317644,0,289151,0,0,0,0,680438,0,2242200,0,0,0,53,0,106,0,0,0,2021-01-05
34,yycxx,b65mrx8,24,2,Terro,8498657,0,0,0,0,0,0,0,0,0,1565699,0,0,0,0,0,6932957,0,0,0,0,0,0,0,0,2021-01-05
35,yycxx,b65mrx8,24,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-05
