,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,⑨鱼,xnxdx22,20,0,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
1,⑨鱼,xnxdx22,20,1,Jukk,21042491,0,817597,722704,913425,2620534,1905573,1414568,1412419,0,7989842,895218,0,1058635,666957,625013,0,0,0,0,0,0,0,0,0,2021-03-21
2,⑨鱼,xnxdx22,20,2,Takedar,22196167,0,0,533556,760945,0,459171,555205,139047,5472276,13495622,0,0,241749,0,0,538591,0,0,0,0,0,0,0,0,2021-03-21
3,⑨鱼,xnxdx22,20,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
4,⑨鱼,xnxdx22,20,4,Jukk,21492024,0,0,0,0,0,0,0,0,0,17329484,821810,801991,697038,691707,671399,478592,0,0,0,0,0,0,0,0,2021-03-21
5,⑨鱼,xnxdx22,20,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
6,⑨鱼,xnxdx22,20,6,Takedar,20807708,918857,12370353,775318,727555,502924,0,661633,563435,163985,4123607,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2021-03-21
7,⑨鱼,xnxdx22,20,7,Takedar,21789690,651115,8940118,875523,730273,406612,612013,660038,454839,0,8459156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
8,雪中悍刀行,2ww84em,19,0,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
9,雪中悍刀行,2ww84em,19,1,Jukk,17366134,0,0,0,0,0,0,0,3170834,0,10228401,394214,451723,300804,1821308,998847,0,0,0,0,0,0,0,0,0,2021-03-21
10,雪中悍刀行,2ww84em,19,2,Takedar,17458905,7135532,4663873,613487,381426,560865,510132,3275545,318042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
11,雪中悍刀行,2ww84em,19,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
12,雪中悍刀行,2ww84em,19,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
13,雪中悍刀行,2ww84em,19,5,Lojak,17926340,7964424,1467660,1102039,14283,689339,1284961,709977,4693653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
14,雪中悍刀行,2ww84em,19,6,Takedar,17510942,0,709790,226072,443763,243460,0,265032,403697,11039824,3981355,197946,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
15,雪中悍刀行,2ww84em,19,7,Takedar,14729168,0,0,0,0,0,0,0,413894,7203728,4725604,719497,690388,267554,445348,263152,0,0,0,0,0,0,0,0,0,2021-03-21
16,OSTO,e25yde7,20,0,Jukk,15960468,0,3684992,509667,417475,0,456901,6649296,3731651,0,0,0,0,510483,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
17,OSTO,e25yde7,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
18,OSTO,e25yde7,20,2,Takedar,17801346,7557846,3855724,369773,533346,552750,497829,268988,468462,455541,479419,571876,447942,479702,436044,483642,342454,0,0,0,0,0,0,0,0,2021-03-21
19,OSTO,e25yde7,20,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
20,OSTO,e25yde7,20,4,Jukk,15927200,2797,1450784,944135,912860,784352,489425,4163155,7179690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
21,OSTO,e25yde7,20,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
22,OSTO,e25yde7,20,6,Takedar,22702811,0,0,0,0,0,0,0,0,11436430,5303061,1045848,1359378,875573,0,995881,1686168,0,0,33,168,0,265,0,0,2021-03-21
23,OSTO,e25yde7,20,7,Takedar,9379340,6833156,398922,429097,311359,312626,393805,359519,340854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
24,剑圣二次污染,523dqmp,20,0,Jukk,15623480,109002,6390843,0,446700,0,5547298,410333,423325,0,0,609514,0,1238804,447656,0,0,0,0,0,0,0,0,0,0,2021-03-21
25,剑圣二次污染,523dqmp,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
26,剑圣二次污染,523dqmp,20,2,Takedar,15447089,9736466,4095437,711175,49168,588621,50162,96516,119541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
27,剑圣二次污染,523dqmp,20,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
28,剑圣二次污染,523dqmp,20,4,Jukk,15669878,50785,3767460,560002,535677,3406888,6060210,329980,288258,0,0,0,0,0,670614,0,0,0,0,0,0,0,0,0,0,2021-03-21
29,剑圣二次污染,523dqmp,20,5,Lojak,11757154,654501,2890622,0,118002,0,0,0,0,0,196257,691769,0,0,738664,5751252,716047,0,0,0,0,36,0,0,0,2021-03-21
30,剑圣二次污染,523dqmp,20,6,Takedar,3209430,0,3209430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
31,剑圣二次污染,523dqmp,20,7,Takedar,15092508,991069,3870297,37024,662119,0,648896,64611,129402,7998175,366,0,0,690385,0,0,0,0,159,0,0,0,0,0,0,2021-03-21
32,三千剑气开天门,mng2634,20,0,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
33,三千剑气开天门,mng2634,20,1,Jukk,20471757,0,3132869,2482334,0,3314873,0,0,1058,0,0,5469538,5118829,0,948821,0,0,0,0,0,0,0,3431,0,0,2021-03-21
34,三千剑气开天门,mng2634,20,2,Takedar,8291492,0,3083314,0,0,0,0,0,0,5208178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
35,三千剑气开天门,mng2634,20,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
36,三千剑气开天门,mng2634,20,4,Jukk,14523807,0,3129225,5158530,1118657,0,1883855,0,0,0,0,0,0,0,3233539,0,0,0,0,0,0,0,0,0,0,2021-03-21
37,三千剑气开天门,mng2634,20,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
38,三千剑气开天门,mng2634,20,6,Takedar,14171023,0,3198812,0,4435,0,8279434,0,0,0,0,0,0,0,2688340,0,0,0,0,0,0,0,0,0,0,2021-03-21
39,三千剑气开天门,mng2634,20,7,Takedar,13991636,3171698,4531,2606135,1345130,0,1496302,0,0,0,0,2270954,0,0,3096883,0,0,0,0,0,0,0,0,0,0,2021-03-21
40,Alex,p7qkn7y,20,0,Jukk,13610651,327,0,0,0,0,0,0,0,0,3681854,0,837174,0,760960,2942888,5387444,0,0,0,0,0,0,0,0,2021-03-21
41,Alex,p7qkn7y,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
42,Alex,p7qkn7y,20,2,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
43,Alex,p7qkn7y,20,3,Takedar,14602302,607203,9067858,239394,405740,357906,676404,92731,464335,0,2690728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
44,Alex,p7qkn7y,20,4,Jukk,13637288,6145,0,0,0,0,0,0,0,0,691350,667055,3169006,202324,524780,5471890,2904735,0,0,0,0,0,0,0,0,2021-03-21
45,Alex,p7qkn7y,20,5,Lojak,13549903,643433,11002299,0,0,0,0,676034,0,0,0,479937,0,0,605216,0,142982,0,0,0,0,0,0,0,0,2021-03-21
46,Alex,p7qkn7y,20,6,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
47,Alex,p7qkn7y,20,7,Takedar,13421506,959152,5741704,414575,334439,0,305328,2494347,2868331,0,0,0,0,303627,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
48,pater,b2rmkk3,20,0,Jukk,13362877,0,0,0,0,0,0,0,0,0,10893274,0,1645,0,2467957,0,0,0,0,0,0,0,0,0,0,2021-03-21
49,pater,b2rmkk3,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
50,pater,b2rmkk3,20,2,Takedar,5859857,0,0,0,0,0,0,0,0,2626787,3233069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
51,pater,b2rmkk3,20,3,Takedar,7710645,5493870,0,1785513,0,412084,0,0,0,0,0,19176,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
52,pater,b2rmkk3,20,4,Jukk,13354349,0,0,0,0,0,0,0,0,0,2932258,2535024,0,0,925401,0,6951995,0,9667,0,0,0,0,0,0,2021-03-21
53,pater,b2rmkk3,20,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
54,pater,b2rmkk3,20,6,Takedar,13870578,0,0,0,0,0,0,0,0,2803531,3436509,2462322,5165639,2575,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
55,pater,b2rmkk3,20,7,Takedar,14416339,0,0,0,0,0,0,0,0,2694383,8970335,0,0,0,0,231583,2520037,0,0,0,0,0,0,0,0,2021-03-21
56,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,0,Jukk,13378361,18012,0,0,4429516,0,0,0,0,0,2383381,578128,3496990,329026,248007,374009,1521289,0,0,0,0,0,0,0,0,2021-03-21
57,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
58,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,2,Takedar,8246522,0,0,0,0,0,0,0,0,558703,1269797,2131357,1663339,342849,1623133,238619,418721,0,0,0,0,0,0,0,0,2021-03-21
59,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,3,Takedar,5258092,5258092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
60,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,4,Jukk,12140679,219665,0,0,0,0,0,1127783,4280272,0,2857529,638789,827676,115285,383080,0,1690596,0,0,0,0,0,0,0,0,2021-03-21
61,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,5,Lojak,12584261,0,0,0,11604,0,0,0,0,8213887,1813990,0,0,0,908725,383454,1252598,0,0,0,0,0,0,0,0,2021-03-21
62,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,6,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
63,*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,7,Takedar,13638391,202573,0,0,0,0,0,330362,624207,8298776,2020778,151870,427180,220610,294576,1067455,0,0,0,0,0,0,0,0,0,2021-03-21
64,幸运超人,y9dge4n,20,0,Jukk,13590319,0,0,0,0,0,0,0,0,0,2774539,8451407,0,2361769,0,0,0,0,0,2602,0,0,0,0,0,2021-03-21
65,幸运超人,y9dge4n,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
66,幸运超人,y9dge4n,20,2,Takedar,13315064,0,0,710845,0,0,0,0,0,5160421,2647729,1750608,0,0,0,3045458,0,0,0,0,0,0,0,0,0,2021-03-21
67,幸运超人,y9dge4n,20,3,Takedar,13103012,0,0,0,0,0,0,0,0,5029654,2857786,0,2388325,0,595511,0,2228859,0,0,0,0,0,0,0,2874,2021-03-21
68,幸运超人,y9dge4n,20,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
69,幸运超人,y9dge4n,20,5,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
70,幸运超人,y9dge4n,20,6,Takedar,12263726,0,0,0,0,0,0,0,0,0,2794332,2428872,0,4501823,0,1854937,682011,0,0,1005,0,0,96,645,0,2021-03-21
71,幸运超人,y9dge4n,20,7,Takedar,12912020,7765442,2707719,0,70166,0,2368690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
72,Jasbling,6567qp8,20,0,Jukk,13048346,0,2947223,5161398,311977,134692,465092,434000,571799,0,586115,0,393792,575991,567773,361561,536927,0,0,0,0,0,0,0,0,2021-03-21
73,Jasbling,6567qp8,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-21
74,Jasbling,6567qp8,20,2,Takedar,13323888,5143307,2943735,439641,280504,159017,333324,331353,339725,414277,491155,457507,522071,517681,188266,382010,380307,0,0,0,0,0,0,0,0,2021-03-21
