,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,冲太快是很亏的(ー`´ー),q4kkbmk,23,0,Terro,8855973,2097894,0,0,0,0,0,0,260229,0,1824173,0,0,0,0,0,4673676,0,0,0,0,0,0,0,0,2020-08-08
1,冲太快是很亏的(ー`´ー),q4kkbmk,23,1,Mohaca,10003426,0,0,1598918,3138376,11416,0,0,0,2199839,0,0,3054875,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
2,冲太快是很亏的(ー`´ー),q4kkbmk,23,2,Lojak,10276538,0,0,6286741,1779386,1519,0,0,0,2208890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
3,冲太快是很亏的(ー`´ー),q4kkbmk,23,3,Mohaca,7933817,0,0,0,0,0,0,0,0,0,0,0,0,0,5406942,0,2526874,0,0,0,0,0,0,0,0,2020-08-08
4,冲太快是很亏的(ー`´ー),q4kkbmk,23,4,Mohaca,7795173,0,0,0,0,0,0,0,0,0,0,0,1640499,0,2998790,0,3155828,0,0,0,54,0,0,0,0,2020-08-08
5,冲太快是很亏的(ー`´ー),q4kkbmk,23,5,Lojak,10807585,2397942,0,0,1328920,0,0,0,0,0,235073,3557712,1366758,1921103,0,0,0,0,0,73,0,0,0,0,0,2020-08-08
6,もふもふ,xnxdx22,20,0,Terro,9692626,0,7800494,0,0,0,0,0,1892132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
7,もふもふ,xnxdx22,20,1,Mohaca,10541304,0,0,0,0,0,0,5824273,2794304,0,0,0,0,0,0,1922726,0,0,0,0,0,0,0,0,0,2020-08-08
8,もふもふ,xnxdx22,20,2,Lojak,10045699,0,0,0,0,4197946,0,0,0,0,5847752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
9,もふもふ,xnxdx22,20,3,Mohaca,2572467,0,0,0,0,0,0,0,0,0,0,0,0,192631,0,2379412,0,0,0,0,0,424,0,0,0,2020-08-08
10,もふもふ,xnxdx22,20,4,Mohaca,9921998,3842447,0,0,0,0,0,3806046,0,0,0,0,0,0,0,0,2273504,0,0,0,0,0,0,0,0,2020-08-08
11,もふもふ,xnxdx22,20,5,Lojak,8428398,0,8428398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
12,bongo,g98r5en,24,0,Terro,6594293,1330979,1571013,0,0,0,0,0,0,0,2612177,0,0,0,0,0,1080122,0,0,0,0,0,0,0,0,2020-08-08
13,bongo,g98r5en,24,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
14,bongo,g98r5en,24,2,Lojak,13777546,0,1656024,0,2968028,0,0,0,1934579,1527801,1500835,0,4190276,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
15,bongo,g98r5en,24,3,Mohaca,5809001,0,0,0,0,0,762386,0,0,0,0,0,592452,0,4454162,0,0,0,0,0,0,0,0,0,0,2020-08-08
16,bongo,g98r5en,24,4,Mohaca,7263333,0,0,0,607632,0,740135,0,0,1496143,0,0,0,0,0,4419421,0,0,0,0,0,0,0,0,0,2020-08-08
17,bongo,g98r5en,24,5,Lojak,9883054,0,0,595435,0,637164,0,0,0,1468608,1493157,3122310,0,720017,0,1846360,0,0,0,0,0,0,0,0,0,2020-08-08
18,DavidLiu,6rpd3e,17,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
19,DavidLiu,6rpd3e,17,1,Mohaca,12028840,2940385,1807,106731,0,2030298,0,2608479,2260450,0,0,0,0,0,2080687,0,0,0,0,0,0,0,0,0,0,2020-08-08
20,DavidLiu,6rpd3e,17,2,Lojak,8399052,2949464,5449588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
21,DavidLiu,6rpd3e,17,3,Mohaca,10042497,0,0,0,2170053,0,1948,0,4975589,2894905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
22,DavidLiu,6rpd3e,17,4,Mohaca,10145840,2980144,0,0,0,0,0,0,7165695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
23,DavidLiu,6rpd3e,17,5,Lojak,2600587,0,0,0,0,0,0,0,0,0,2600587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
24,Emo,rq349xd,20,0,Terro,7525399,0,0,0,0,0,0,0,0,4481564,3043835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
25,Emo,rq349xd,20,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
26,Emo,rq349xd,20,2,Lojak,8914906,0,2275668,0,0,0,0,0,1614543,5024695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
27,Emo,rq349xd,20,3,Mohaca,8785842,5142432,0,0,3643410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
28,Emo,rq349xd,20,4,Mohaca,9190202,5488612,0,0,1634682,0,0,0,0,0,0,2066906,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
29,Emo,rq349xd,20,5,Lojak,8696682,0,2287455,1532321,0,0,0,0,0,4876905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
30,雪中悍刀行,2ww84em,18,0,Terro,4361621,0,0,0,0,0,0,0,0,2850135,1511485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
31,雪中悍刀行,2ww84em,18,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
32,雪中悍刀行,2ww84em,18,2,Lojak,8953385,4819080,1956274,0,0,0,495,0,2177535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
33,雪中悍刀行,2ww84em,18,3,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
34,雪中悍刀行,2ww84em,18,4,Mohaca,8634937,5186899,0,0,0,0,1512,1713994,1732530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
35,雪中悍刀行,2ww84em,18,5,Lojak,17045380,0,0,0,4720108,0,0,6779273,0,0,3594161,0,0,0,0,1951837,0,0,0,0,0,0,0,0,0,2020-08-08
36,Vanhelsing,g9r74w8,20,0,Terro,7196707,1592995,4017576,0,0,0,0,0,1586135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
37,Vanhelsing,g9r74w8,20,1,Mohaca,7819502,0,0,0,0,0,0,0,0,1521601,0,0,0,0,0,0,6297900,0,0,0,0,0,0,0,0,2020-08-08
38,Vanhelsing,g9r74w8,20,2,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
39,Vanhelsing,g9r74w8,20,3,Mohaca,15750073,0,0,0,0,0,1717398,0,0,6342126,0,0,0,3110744,155906,750924,3672677,0,0,0,0,0,147,0,147,2020-08-08
40,Vanhelsing,g9r74w8,20,4,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
41,Vanhelsing,g9r74w8,20,5,Lojak,8094277,0,4681603,0,0,967444,0,775,756251,1672370,0,0,0,0,0,0,15832,0,0,0,0,0,0,0,0,2020-08-08
42,幸运超人,y9dge4n,23,0,Terro,4967424,0,0,0,0,0,0,0,0,0,4967049,0,0,0,0,0,0,375,0,0,0,0,0,0,0,2020-08-08
43,幸运超人,y9dge4n,23,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
44,幸运超人,y9dge4n,23,2,Lojak,14396950,0,0,0,0,0,0,3103393,0,8296693,2995653,0,0,0,0,0,0,1210,0,0,0,0,0,0,0,2020-08-08
45,幸运超人,y9dge4n,23,3,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
46,幸运超人,y9dge4n,23,4,Mohaca,7124466,4532374,3238,168004,0,141805,37820,1917694,323527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
47,幸运超人,y9dge4n,23,5,Lojak,11545528,0,1267743,0,0,0,0,0,0,4160345,4683828,11020,0,27780,0,1394743,0,67,0,0,0,0,0,0,0,2020-08-08
48,YaoLiang,k89y65p,20,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
49,YaoLiang,k89y65p,20,1,Mohaca,7870741,4560784,1404015,0,0,0,0,1905941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
50,YaoLiang,k89y65p,20,2,Lojak,14626955,4511973,1468369,0,0,0,452,1907167,0,0,2490254,0,2509722,0,0,587483,1150666,22,0,0,304,0,0,270,270,2020-08-08
51,YaoLiang,k89y65p,20,3,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-08
