,玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架),timestamp
0,⑨鱼,xnxdx22,24,0,Jukk,20516056,0,758592,1131712,1039306,609790,541027,473215,576018,0,15386392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
1,⑨鱼,xnxdx22,24,1,Sterl,19999080,0,0,0,0,0,0,366380,658984,0,11933777,0,0,1770701,2163183,0,3100511,0,0,207,0,1019,4313,0,0,2021-03-26
2,⑨鱼,xnxdx22,24,2,Lojak,19518908,6927544,636686,804899,0,0,841317,373747,429192,974758,8145895,0,0,384866,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
3,⑨鱼,xnxdx22,24,3,Sterl,16067143,0,2926153,859335,0,390358,802751,1033651,4604001,0,5402436,0,0,0,0,0,48454,0,0,0,0,0,0,0,0,2021-03-26
4,⑨鱼,xnxdx22,24,4,Jukk,24006308,46063,16049749,772591,736183,483451,980773,653504,459430,0,3824560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
5,⑨鱼,xnxdx22,24,5,Jukk,20002797,349,0,0,2134887,0,0,715565,3097884,0,12112700,682222,83059,432992,743135,0,0,0,0,0,0,0,0,0,0,2021-03-26
6,wh,ng64n3n,24,0,Jukk,22772955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13207185,9565769,0,0,0,0,0,0,0,0,2021-03-26
7,wh,ng64n3n,24,1,Sterl,8907123,0,849157,1798979,0,1533167,883067,1808346,2034405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
8,wh,ng64n3n,24,2,Lojak,15580442,0,0,0,280976,0,0,0,0,7860523,1377039,0,0,0,1383599,2133627,2540258,0,0,0,0,0,1842,345,2230,2021-03-26
9,wh,ng64n3n,24,3,Sterl,16643680,0,3750252,0,0,0,1790456,559298,8597078,0,0,844573,0,1023267,78754,0,0,0,0,0,0,0,0,0,0,2021-03-26
10,wh,ng64n3n,24,4,Jukk,2837473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837473,0,0,0,0,0,0,0,0,0,2021-03-26
11,wh,ng64n3n,24,5,Jukk,31544199,0,8618154,2389004,1324079,2205504,1174501,8453051,7379904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
12,OSTO,e25yde7,24,0,Jukk,16013038,0,0,0,0,0,0,8053038,1077187,0,1558975,954528,887410,761781,1247820,454018,1018277,0,0,0,0,0,0,0,0,2021-03-26
13,OSTO,e25yde7,24,1,Sterl,13027591,0,0,0,0,0,0,0,0,0,13027591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
14,OSTO,e25yde7,24,2,Lojak,18271859,592199,647355,541265,0,278902,458946,211177,294260,6686276,5065216,813032,0,334844,768366,787576,792438,0,0,0,0,0,0,0,0,2021-03-26
15,OSTO,e25yde7,24,3,Sterl,11725201,0,0,0,0,0,0,0,0,0,11718163,0,0,0,0,0,0,0,5933,284,0,600,0,63,157,2021-03-26
16,OSTO,e25yde7,24,4,Jukk,18738018,315,2397939,1588598,1049695,1270065,898071,7048009,4485321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
17,OSTO,e25yde7,24,5,Jukk,15011055,0,0,0,0,0,0,3223420,5513643,0,1369493,861610,945569,809829,878910,675342,733236,0,0,0,0,0,0,0,0,2021-03-26
18,剑圣二次污染,523dqmp,24,0,Jukk,14666541,49230,0,0,626057,7710439,0,78360,84181,0,4323651,738949,0,413243,642427,0,0,0,0,0,0,0,0,0,0,2021-03-26
19,剑圣二次污染,523dqmp,24,1,Sterl,14655348,127439,3509725,569759,110767,534199,5232317,4024770,546369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
20,剑圣二次污染,523dqmp,24,2,Lojak,14545063,412540,3299500,495787,78326,0,400684,8264879,524997,0,0,0,0,1068347,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
21,剑圣二次污染,523dqmp,24,3,Sterl,14505087,104669,2913411,0,132280,3275692,0,2908947,0,0,592979,0,0,2579022,682127,598354,717600,0,0,0,0,0,0,0,0,2021-03-26
22,剑圣二次污染,523dqmp,24,4,Jukk,14691845,145816,0,0,598562,5293307,3417139,80875,66497,0,4101307,988341,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
23,剑圣二次污染,523dqmp,24,5,Jukk,14629478,47964,0,0,0,0,0,3100907,269101,0,4137312,522365,701574,569921,5280330,0,0,0,0,0,0,0,0,0,0,2021-03-26
24,舞醉剑,rq79w8n,22,0,Jukk,15267529,24319,0,0,0,0,0,0,0,0,3113607,494723,5876231,586668,4260759,481413,429805,0,0,0,0,0,0,0,0,2021-03-26
25,舞醉剑,rq79w8n,22,1,Sterl,15002783,0,0,0,0,0,0,0,0,0,8696438,0,0,0,0,6161372,140920,0,0,0,0,0,0,3390,661,2021-03-26
26,舞醉剑,rq79w8n,22,2,Lojak,14949729,0,0,0,0,0,0,0,0,8598605,6351123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
27,舞醉剑,rq79w8n,22,3,Sterl,6833051,0,0,0,0,0,0,0,0,0,6833051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26
28,舞醉剑,rq79w8n,22,4,Jukk,15045974,1071,0,0,0,0,0,0,0,0,3762891,367651,3978574,380423,5842570,295711,417081,0,0,0,0,0,0,0,0,2021-03-26
29,舞醉剑,rq79w8n,22,5,Jukk,14650225,312,0,0,4361966,0,0,586953,521648,0,7830398,359911,0,430637,558396,0,0,0,0,0,0,0,0,0,0,2021-03-26
30,三千剑气开天门,mng2634,24,0,Jukk,13841616,5609,2815900,0,0,0,6974638,0,0,0,0,2612442,0,0,1433024,0,0,0,0,0,0,0,0,0,0,2021-03-26
