玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
⑨鱼,xnxdx22,20,0,Takedar,23475174,806022,18705715,707779,529753,465590,374329,1036688,849297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,1,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,2,Jukk,23651415,4805,0,0,0,0,0,0,0,0,5865947,955983,577472,536254,537554,6038930,9134467,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,3,Jukk,22486183,390,0,0,923946,0,685757,0,0,0,544320,2721964,11110374,0,4970739,614648,902974,0,0,3652,7375,39,0,0,0
⑨鱼,xnxdx22,20,4,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,5,Takedar,6616384,0,0,0,0,0,0,0,0,29953,6586431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,6,Lojak,18870188,1275450,8968400,1027157,390,440329,745731,774438,627289,0,5010999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,7,Takedar,23309221,0,7778876,999384,481747,5979679,0,0,0,721108,5578131,0,0,0,689574,229795,850923,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,0,Takedar,19423606,8492277,0,0,0,0,0,0,0,4048357,1119116,1275901,1124520,1091780,1380101,755495,136056,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,1,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,2,Jukk,19274285,1075,0,6620287,3651632,0,811331,0,0,0,1959938,716453,1535021,1071317,399620,1062876,1444732,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,3,Jukk,3933827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3933827,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,4,Lojak,13788867,1231703,7278837,1209459,0,1061991,0,1887054,1119820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,5,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,6,Lojak,18248731,7919396,6598386,1171821,0,501018,671099,689678,697330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,7,Takedar,18026014,0,0,358,0,0,0,0,0,3805766,12907795,0,0,842943,272072,0,197042,0,0,0,0,0,0,35,0
舞醉剑,rq79w8n,16,0,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,16,1,Takedar,18203489,10343154,740293,73695,529486,60593,688799,81883,5685582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,16,2,Jukk,18631506,14368,0,0,0,0,0,0,0,0,10063299,443134,537053,385377,598704,5972123,617444,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,16,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,16,4,Lojak,18379299,0,0,0,0,0,0,0,0,9684167,3690731,0,0,0,0,0,5004400,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,16,5,Takedar,3108961,0,0,0,0,0,0,0,0,0,3108961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,16,6,Lojak,15040939,5965391,763590,603001,0,795065,608786,551198,5753905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,16,7,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,0,Takedar,18231996,352,0,1677851,3796331,0,0,0,0,0,2386947,4372699,382084,777174,2092456,644303,2101795,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,1,Takedar,9418944,0,0,0,0,0,0,0,0,5288046,4130897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,2,Jukk,8232717,14541,535688,640482,462706,336988,602350,5172079,467880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,4,Lojak,17573668,0,0,0,0,0,2846777,0,97020,984968,4851689,0,0,0,7243870,874259,675080,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,5,Takedar,9056114,0,0,0,0,0,0,0,0,4698207,4357906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,6,Lojak,9303821,516101,566710,558275,14541,484727,6053300,620010,490153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,16,7,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,0,Takedar,14393411,8362703,428794,506068,513740,3864083,0,0,0,0,0,0,0,0,149073,162074,406874,0,0,0,0,0,0,0,0
风清,7nr6628,20,1,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,2,Jukk,13583203,603,0,767158,613770,388271,415821,0,1127910,0,4908285,2633199,0,5678,0,148049,2574457,0,0,0,0,0,0,0,0
风清,7nr6628,20,3,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,4,Lojak,13716307,7813679,3953716,717143,0,286131,0,187525,758111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,5,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,6,Lojak,14171822,397831,564164,672413,0,229672,777044,140016,305332,0,7599934,0,0,0,0,3485411,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,7,Takedar,14286778,0,0,0,0,0,0,0,0,8638423,3999521,534731,0,532409,444447,0,137244,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,0,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,1,Takedar,16876600,702815,13440563,410606,883653,355868,409567,322413,351111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
