玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
⑨鱼,xnxdx22,20,0,Terro the Seeker,32885128,676,850159,1223044,0,605986,1092061,645886,404121,0,17418007,0,0,0,0,10645185,0,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,1,Terro the Seeker,4559180,338,1350155,934594,0,491116,230442,499874,259650,0,0,0,0,0,793007,0,0,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,2,Takedar the Reborn,26626080,2772861,14201214,441772,662517,420462,564354,542739,568380,0,4127986,399917,0,416627,421705,454800,630739,0,0,0,0,0,0,0,0
⑨鱼,xnxdx22,20,3,Mohaca the Gale,27764753,6217050,73143,18329,42551,899182,905477,1246501,1091007,7604851,0,874672,831804,1352124,1527262,4367567,713227,0,0,0,0,0,0,0,0
wh,ng64n3n,20,0,Terro the Seeker,24236673,0,0,0,0,0,0,0,0,0,1012494,0,0,0,4419058,3936238,14864979,0,0,0,0,0,2314,0,1588
wh,ng64n3n,20,1,Terro the Seeker,7058505,0,1159053,1009064,0,1097156,1111058,1266124,1416047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,20,2,Takedar the Reborn,31268359,8784658,807914,1049381,5299773,929692,1245976,1144370,1709351,3455841,995260,428335,900648,1328934,1013438,1109858,1064922,0,0,0,0,0,0,0,0
wh,ng64n3n,20,3,Mohaca the Gale,16587094,0,8899,0,0,0,0,0,0,1549866,0,1241762,2273252,1221528,1795250,6643455,1853077,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,20,0,Terro the Seeker,15175006,0,0,0,0,0,0,0,0,0,9078411,0,0,538711,931029,3983140,643712,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,20,1,Terro the Seeker,15639469,0,8138107,0,0,0,0,3513939,0,0,1082130,466883,0,533443,803124,564952,536887,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,20,2,Takedar the Reborn,30478776,5757515,3225837,537844,504731,276786,524584,3740408,519220,6146162,3463684,0,363472,349963,790885,3835308,442338,0,0,31,0,0,0,0,0
雪中悍刀行,2ww84em,20,3,Mohaca the Gale,14399485,0,18722,0,0,0,0,0,0,5813628,0,1061193,877268,1159161,831036,3783949,854526,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,0,Terro the Seeker,14415148,0,9122348,690031,0,512641,440562,761600,438820,0,2449144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,1,Terro the Seeker,14416685,2629,0,0,3453,0,0,0,0,0,4297690,976891,0,917010,790914,6501943,926151,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,2,Takedar the Reborn,28606893,8173780,3702592,443201,341488,393800,522934,298823,324981,11250052,400405,587194,516855,428769,369778,474231,378001,0,0,0,0,0,0,0,0
OSTO,e25yde7,20,3,Mohaca the Gale,11625382,2511693,40412,506317,1373899,0,1210233,4445578,1173662,0,0,0,0,363586,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,20,0,Terro the Seeker,14751649,0,0,0,0,0,0,810386,584018,0,11465477,659024,0,470659,762082,0,0,0,0,0,0,0,0,0,0
